id,trt,add,add_new,rdp,epa,District,section,UTM_flsE,UTM_flsN,y95_96,mz_var,lite_txt,sitegrp,yield,N,P2O5,S,Nsq
351086,69:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35108,599800,8546700,1995/96,MH17,medium,Kasungu plain,3015.87,69,21,4,4761
351096,69:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35109,590200,8540300,1995/96,MH17,medium,Kasungu plain,4935.06,69,21,4,4761
351106,69:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35110,594100,8534500,1995/96,MH17,medium,Kasungu plain,1462.24,69,21,4,4761
351116,69:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35111,594100,8536300,1995/96,composite,medium,Kasungu plain,2467.53,69,21,4,4761
351126,69:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35112,583200,8530900,1995/96,MH17,medium,Kasungu plain,3582.48807,69,21,4,4761
351136,69:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35113,586400,8531900,1995/96,MH17,medium,Kasungu plain,987.012017,69,21,4,4761
351018,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35101,590800,8552900,1997/98,MH17,medium,Kasungu plain,4002.88193,92,21,4,8464
351038,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35103,586900,8543900,1997/98,MH17,medium,Kasungu plain,2668.58807,92,21,4,8464
351048,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35104,584100,8542500,1997/98,MH17,medium,Kasungu plain,7402.59,92,21,4,8464
351058,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35105,591400,8542800,1997/98,MH17,light,Kasungu plain,1846.07807,92,21,4,8464
351068,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35106,590900,8538800,1997/98,MH17,light,Kasungu plain,2138.52597,92,21,4,8464
351078,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35107,598600,8548400,1997/98,MH17,medium,Kasungu plain,4679.16807,92,21,4,8464
351088,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35108,599800,8546700,1997/98,MH17,light,Kasungu plain,3564.21,92,21,4,8464
351108,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35110,594100,8534500,1997/98,MH17,light,Kasungu plain,2778.25597,92,21,4,8464
351118,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35111,594100,8536300,1997/98,MH17,medium,Kasungu plain,4478.11,92,21,4,8464
351128,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35112,583200,8530900,1997/98,MH17,medium,Kasungu plain,4551.22193,92,21,4,8464
351138,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35113,586400,8531900,1997/98,MH17,medium,Kasungu plain,4752.28,92,21,4,8464
351016,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35101,590800,8552900,1995/96,MH17,light,Kasungu plain,3582.48807,92,21,4,8464
351026,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35102,591600,8546600,1995/96,MH17,light,Kasungu plain,2522.36403,92,21,4,8464
351036,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35103,586900,8543900,1995/96,MH17,medium,Kasungu plain,4240.49614,92,21,4,8464
351046,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35104,584100,8542500,1995/96,MH17,medium,Kasungu plain,2961.03614,92,21,4,8464
351056,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35105,591400,8542800,1995/96,MH17,medium,Kasungu plain,2577.19807,92,21,4,8464
351066,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35106,590900,8538800,1995/96,MH17,medium,Kasungu plain,4843.67,92,21,4,8464
351076,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35107,598600,8548400,1995/96,MH17,light,Kasungu plain,4039.43807,92,21,4,8464
351086,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35108,599800,8546700,1995/96,MH17,medium,Kasungu plain,1919.19,92,21,4,8464
351096,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35109,590200,8540300,1995/96,MH17,medium,Kasungu plain,4752.28,92,21,4,8464
351106,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35110,594100,8534500,1995/96,MH17,medium,Kasungu plain,2321.30597,92,21,4,8464
351116,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35111,594100,8536300,1995/96,composite,medium,Kasungu plain,2979.31386,92,21,4,8464
351126,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35112,583200,8530900,1995/96,MH17,medium,Kasungu plain,4222.21807,92,21,4,8464
351136,92:21:0+4S,KADD,KADD,Ntchisi,Malomo,Ntchisi,35113,586400,8531900,1995/96,MH17,medium,Kasungu plain,1114.95798,92,21,4,8464
351016,96:40:00,KADD,KADD,Ntchisi,Malomo,Ntchisi,35101,590800,8552900,1995/96,MH17,light,Kasungu plain,2887.92403,96,40,0,9216
351026,96:40:00,KADD,KADD,Ntchisi,Malomo,Ntchisi,35102,591600,8546600,1995/96,MH17,light,Kasungu plain,2449.25193,96,40,0,9216
351036,96:40:00,KADD,KADD,Ntchisi,Malomo,Ntchisi,35103,586900,8543900,1995/96,MH17,medium,Kasungu plain,2668.58807,96,40,0,9216
351046,96:40:00,KADD,KADD,Ntchisi,Malomo,Ntchisi,35104,584100,8542500,1995/96,MH17,medium,Kasungu plain,2778.25597,96,40,0,9216
351056,96:40:00,KADD,KADD,Ntchisi,Malomo,Ntchisi,35105,591400,8542800,1995/96,MH17,medium,Kasungu plain,3198.65,96,40,0,9216
351066,96:40:00,KADD,KADD,Ntchisi,Malomo,Ntchisi,35106,590900,8538800,1995/96,MH17,medium,Kasungu plain,4441.55386,96,40,0,9216
351076,96:40:00,KADD,KADD,Ntchisi,Malomo,Ntchisi,35107,598600,8548400,1995/96,MH17,light,Kasungu plain,3363.15193,96,40,0,9216
351086,96:40:00,KADD,KADD,Ntchisi,Malomo,Ntchisi,35108,599800,8546700,1995/96,MH17,medium,Kasungu plain,2997.59193,96,40,0,9216
351096,96:40:00,KADD,KADD,Ntchisi,Malomo,Ntchisi,35109,590200,8540300,1995/96,MH17,medium,Kasungu plain,4843.67,96,40,0,9216
351106,96:40:00,KADD,KADD,Ntchisi,Malomo,Ntchisi,35110,594100,8534500,1995/96,MH17,medium,Kasungu plain,1279.46,96,40,0,9216
351116,96:40:00,KADD,KADD,Ntchisi,Malomo,Ntchisi,35111,594100,8536300,1995/96,composite,medium,Kasungu plain,3107.26,96,40,0,9216
351126,96:40:00,KADD,KADD,Ntchisi,Malomo,Ntchisi,35112,583200,8530900,1995/96,MH17,medium,Kasungu plain,3545.93193,96,40,0,9216
351136,96:40:00,KADD,KADD,Ntchisi,Malomo,Ntchisi,35113,586400,8531900,1995/96,MH17,medium,Kasungu plain,603.173991,96,40,0,9216
112018,0:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11201,543300,8897000,1997/98,MH17,light,Chitipa plain,877.344035,0,0,0,0
112028,0:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11202,543300,8897000,1997/98,MH17,light,Chitipa plain,1096.68,0,0,0,0
112038,0:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11203,543300,8897000,1997/98,MH17,light,Chitipa plain,1060.12403,0,0,0,0
112048,0:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11204,552000,8891000,1997/98,MH17,light,Chitipa plain,840.787983,0,0,0,0
112058,0:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11205,545300,8908400,1997/98,MH17,light,Chitipa plain,36.5560005,0,0,0,0
112068,0:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11206,550200,8912700,1997/98,MH17,medium,Chitipa plain,1261.18202,0,0,0,0
112078,0:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11207,539600,8912600,1997/98,MH17,light,Chitipa plain,1279.46,0,0,0,0
112088,0:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11208,545000,8900000,1997/98,MH17,light,Chitipa plain,548.34,0,0,0,0
112108,0:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11210,,,1997/98,MH17,light,Chitipa plain,2010.58,0,0,0,0
112016,0:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11201,543300,8897000,1995/96,MH17,light,Chitipa plain,1681.57597,0,0,0,0
112046,0:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11204,552000,8891000,1995/96,MH17,light,Chitipa plain,1462.24,0,0,0,0
112056,0:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11205,545300,8908400,1995/96,MH17,light,Chitipa plain,1242.90403,0,0,0,0
112066,0:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11206,550200,8912700,1995/96,MH17,medium,Chitipa plain,731.12,0,0,0,0
112076,0:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11207,539600,8912600,1995/96,MH17,light,Chitipa plain,365.56,0,0,0,0
112086,0:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11208,545000,8900000,1995/96,MH17,medium,Chitipa plain,2010.58,0,0,0,0
112096,0:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11209,,,1995/96,MH17,medium,Chitipa plain,2376.14,0,0,0,0
112018,35:10:0+2S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11201,543300,8897000,1997/98,MH17,light,Chitipa plain,2065.41403,35,10,2,1225
112028,35:10:0+2S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11202,543300,8897000,1997/98,MH17,light,Chitipa plain,3381.43,35,10,2,1225
112038,35:10:0+2S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11203,543300,8897000,1997/98,MH17,light,Chitipa plain,3326.59614,35,10,2,1225
112048,35:10:0+2S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11204,552000,8891000,1997/98,MH17,light,Chitipa plain,1919.19,35,10,2,1225
112058,35:10:0+2S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11205,545300,8908400,1997/98,MH17,light,Chitipa plain,109.668004,35,10,2,1225
112068,35:10:0+2S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11206,550200,8912700,1997/98,MH17,medium,Chitipa plain,2723.42193,35,10,2,1225
112078,35:10:0+2S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11207,539600,8912600,1997/98,MH17,light,Chitipa plain,1827.8,35,10,2,1225
112088,35:10:0+2S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11208,545000,8900000,1997/98,MH17,light,Chitipa plain,2010.58,35,10,2,1225
112108,35:10:0+2S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11210,,,1997/98,MH17,light,Chitipa plain,2741.7,35,10,2,1225
112016,35:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11201,543300,8897000,1995/96,MH17,light,Chitipa plain,3034.14807,35,0,0,1225
112016,35:10:0+2S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11201,543300,8897000,1995/96,MH17,light,Chitipa plain,3363.15193,35,10,2,1225
112046,35:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11204,552000,8891000,1995/96,MH17,light,Chitipa plain,2010.58,35,0,0,1225
112046,35:10:0+2S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11204,552000,8891000,1995/96,MH17,light,Chitipa plain,2668.58807,35,10,2,1225
112056,35:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11205,545300,8908400,1995/96,MH17,light,Chitipa plain,932.177983,35,0,0,1225
112056,35:10:0+2S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11205,545300,8908400,1995/96,MH17,light,Chitipa plain,1316.01597,35,10,2,1225
112066,35:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11206,550200,8912700,1995/96,MH17,medium,Chitipa plain,1279.46,35,0,0,1225
112066,35:10:0+2S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11206,550200,8912700,1995/96,MH17,medium,Chitipa plain,1096.68,35,10,2,1225
112076,35:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11207,539600,8912600,1995/96,MH17,light,Chitipa plain,1060.12403,35,0,0,1225
112076,35:10:0+2S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11207,539600,8912600,1995/96,MH17,light,Chitipa plain,1553.63,35,10,2,1225
112086,35:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11208,545000,8900000,1995/96,MH17,medium,Chitipa plain,2193.36,35,0,0,1225
112086,35:10:0+2S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11208,545000,8900000,1995/96,MH17,medium,Chitipa plain,4203.94,35,10,2,1225
112096,35:00:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11209,,,1995/96,MH17,medium,Chitipa plain,2376.14,35,0,0,1225
112096,35:10:0+2S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11209,,,1995/96,MH17,medium,Chitipa plain,4752.28,35,10,2,1225
112018,69:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11201,543300,8897000,1997/98,MH17,light,Chitipa plain,2065.41403,69,21,4,4761
112028,69:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11202,543300,8897000,1997/98,MH17,light,Chitipa plain,3655.6,69,21,4,4761
112038,69:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11203,543300,8897000,1997/98,MH17,light,Chitipa plain,3692.15614,69,21,4,4761
112048,69:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11204,552000,8891000,1997/98,MH17,light,Chitipa plain,2833.09,69,21,4,4761
112058,69:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11205,545300,8908400,1997/98,MH17,light,Chitipa plain,91.39,69,21,4,4761
112068,69:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11206,550200,8912700,1997/98,MH17,medium,Chitipa plain,2778.25597,69,21,4,4761
112078,69:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11207,539600,8912600,1997/98,MH17,light,Chitipa plain,2010.58,69,21,4,4761
112088,69:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11208,545000,8900000,1997/98,MH17,light,Chitipa plain,1645.02,69,21,4,4761
112108,69:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11210,,,1997/98,MH17,light,Chitipa plain,3655.6,69,21,4,4761
112016,69:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11201,543300,8897000,1995/96,MH17,light,Chitipa plain,3491.09807,69,21,4,4761
112046,69:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11204,552000,8891000,1995/96,MH17,light,Chitipa plain,2705.14403,69,21,4,4761
112056,69:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11205,545300,8908400,1995/96,MH17,light,Chitipa plain,2229.91597,69,21,4,4761
112066,69:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11206,550200,8912700,1995/96,MH17,medium,Chitipa plain,1462.24,69,21,4,4761
112076,69:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11207,539600,8912600,1995/96,MH17,light,Chitipa plain,2101.97,69,21,4,4761
112086,69:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11208,545000,8900000,1995/96,MH17,medium,Chitipa plain,3290.04,69,21,4,4761
112096,69:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11209,,,1995/96,MH17,medium,Chitipa plain,3472.82,69,21,4,4761
112018,92:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11201,543300,8897000,1997/98,MH17,light,Chitipa plain,3545.93193,92,21,4,8464
112028,92:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11202,543300,8897000,1997/98,MH17,light,Chitipa plain,4021.16,92,21,4,8464
112038,92:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11203,543300,8897000,1997/98,MH17,light,Chitipa plain,4112.55,92,21,4,8464
112048,92:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11204,552000,8891000,1997/98,MH17,light,Chitipa plain,2266.47193,92,21,4,8464
112058,92:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11205,545300,8908400,1997/98,MH17,light,Chitipa plain,237.613991,92,21,4,8464
112068,92:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11206,550200,8912700,1997/98,MH17,medium,Chitipa plain,2796.53403,92,21,4,8464
112078,92:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11207,539600,8912600,1997/98,MH17,light,Chitipa plain,2558.92,92,21,4,8464
112088,92:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11208,545000,8900000,1997/98,MH17,light,Chitipa plain,2193.36,92,21,4,8464
112108,92:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11210,,,1997/98,MH17,light,Chitipa plain,4021.16,92,21,4,8464
112016,92:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11201,543300,8897000,1995/96,MH17,light,Chitipa plain,3783.54614,92,21,4,8464
112046,92:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11204,552000,8891000,1995/96,MH17,light,Chitipa plain,2193.36,92,21,4,8464
112056,92:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11205,545300,8908400,1995/96,MH17,light,Chitipa plain,1041.84597,92,21,4,8464
112066,92:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11206,550200,8912700,1995/96,MH17,medium,Chitipa plain,1645.02,92,21,4,8464
112076,92:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11207,539600,8912600,1995/96,MH17,light,Chitipa plain,1974.02403,92,21,4,8464
112086,92:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11208,545000,8900000,1995/96,MH17,medium,Chitipa plain,2193.36,92,21,4,8464
112096,92:21:0+4S,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11209,,,1995/96,MH17,medium,Chitipa plain,2467.53,92,21,4,8464
112016,96:40:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11201,543300,8897000,1995/96,MH17,light,Chitipa plain,3893.21386,96,40,0,9216
112046,96:40:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11204,552000,8891000,1995/96,MH17,light,Chitipa plain,3107.26,96,40,0,9216
112056,96:40:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11205,545300,8908400,1995/96,MH17,light,Chitipa plain,2120.24807,96,40,0,9216
112066,96:40:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11206,550200,8912700,1995/96,MH17,medium,Chitipa plain,1462.24,96,40,0,9216
112076,96:40:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11207,539600,8912600,1995/96,MH17,light,Chitipa plain,1827.8,96,40,0,9216
112086,96:40:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11208,545000,8900000,1995/96,MH17,medium,Chitipa plain,2376.14,96,40,0,9216
112096,96:40:00,KRADD,KRADD,Chitipa,Chisenga,Chitipa,11209,,,1995/96,MH17,medium,Chitipa plain,3290.04,96,40,0,9216
113028,0:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11302,564000,8864000,1997/98,MH17,light,Chitipa plain,1005.29,0,0,0,0
113068,0:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11306,573000,8847000,1997/98,MH17,light,Chitipa plain,1407.40597,0,0,0,0
113078,0:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11307,557000,8884000,1997/98,MH17,light,Chitipa plain,2376.14,0,0,0,0
113088,0:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11308,562000,8879000,1997/98,MH17,light,Chitipa plain,1279.46,0,0,0,0
113098,0:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11309,575000,8874000,1997/98,MH17,light,Chitipa plain,658.007983,0,0,0,0
113128,0:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11312,571000,8871000,1997/98,MH17,light,Chitipa plain,310.726009,0,0,0,0
113138,0:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11313,569000,8855000,1997/98,MH17,light,Chitipa plain,182.78,0,0,0,0
113148,0:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11314,569000,8855000,1997/98,MH17,medium,Chitipa plain,2613.75403,0,0,0,0
113016,0:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11301,564000,8864000,1995/96,MH17,light,Chitipa plain,475.227983,0,0,0,0
113036,0:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11303,563000,8854000,1995/96,MH17,light,Chitipa plain,1827.8,0,0,0,0
113046,0:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11304,573000,8847000,1995/96,MH17,light,Chitipa plain,639.73,0,0,0,0
113076,0:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11307,557000,8884000,1995/96,composite,light,Chitipa plain,584.896009,0,0,0,0
113086,0:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11308,562000,8879000,1995/96,MH17,light,Chitipa plain,548.34,0,0,0,0
113096,0:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11309,575000,8874000,1995/96,MH17,medium,Chitipa plain,1462.24,0,0,0,0
113106,0:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11310,571000,8871000,1995/96,MH17,medium,Chitipa plain,420.393991,0,0,0,0
113136,0:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11313,569000,8855000,1995/96,MH17,light,Chitipa plain,621.452017,0,0,0,0
113028,35:10:0+2S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11302,564000,8864000,1997/98,MH17,light,Chitipa plain,2284.75,35,10,2,1225
113068,35:10:0+2S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11306,573000,8847000,1997/98,MH17,light,Chitipa plain,2339.58403,35,10,2,1225
113078,35:10:0+2S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11307,557000,8884000,1997/98,MH17,light,Chitipa plain,1919.19,35,10,2,1225
113088,35:10:0+2S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11308,562000,8879000,1997/98,MH17,light,Chitipa plain,1407.40597,35,10,2,1225
113098,35:10:0+2S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11309,575000,8874000,1997/98,MH17,light,Chitipa plain,1608.46403,35,10,2,1225
113128,35:10:0+2S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11312,571000,8871000,1997/98,MH17,light,Chitipa plain,621.452017,35,10,2,1225
113138,35:10:0+2S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11313,569000,8855000,1997/98,MH17,light,Chitipa plain,1297.73798,35,10,2,1225
113148,35:10:0+2S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11314,569000,8855000,1997/98,MH17,medium,Chitipa plain,3216.92807,35,10,2,1225
113016,35:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11301,564000,8864000,1995/96,MH17,light,Chitipa plain,566.617983,35,0,0,1225
113016,35:10:0+2S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11301,564000,8864000,1995/96,MH17,light,Chitipa plain,1041.84597,35,10,2,1225
113036,35:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11303,563000,8854000,1995/96,MH17,light,Chitipa plain,1882.63403,35,0,0,1225
113036,35:10:0+2S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11303,563000,8854000,1995/96,MH17,light,Chitipa plain,2138.52597,35,10,2,1225
113046,35:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11304,573000,8847000,1995/96,MH17,light,Chitipa plain,950.455965,35,0,0,1225
113046,35:10:0+2S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11304,573000,8847000,1995/96,MH17,light,Chitipa plain,1370.85,35,10,2,1225
113076,35:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11307,557000,8884000,1995/96,composite,light,Chitipa plain,3655.6,35,0,0,1225
113076,35:10:0+2S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11307,557000,8884000,1995/96,composite,light,Chitipa plain,1663.29807,35,10,2,1225
113086,35:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11308,562000,8879000,1995/96,MH17,light,Chitipa plain,822.51,35,0,0,1225
113086,35:10:0+2S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11308,562000,8879000,1995/96,MH17,light,Chitipa plain,913.9,35,10,2,1225
113096,35:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11309,575000,8874000,1995/96,MH17,medium,Chitipa plain,2010.58,35,0,0,1225
113096,35:10:0+2S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11309,575000,8874000,1995/96,MH17,medium,Chitipa plain,2558.92,35,10,2,1225
113106,35:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11310,571000,8871000,1995/96,MH17,medium,Chitipa plain,822.51,35,0,0,1225
113106,35:10:0+2S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11310,571000,8871000,1995/96,MH17,medium,Chitipa plain,913.9,35,10,2,1225
113136,35:00:00,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11313,569000,8855000,1995/96,MH17,light,Chitipa plain,822.51,35,0,0,1225
113136,35:10:0+2S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11313,569000,8855000,1995/96,MH17,light,Chitipa plain,1096.68,35,10,2,1225
113028,69:21:0+4S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11302,564000,8864000,1997/98,MH17,light,Chitipa plain,3710.43386,69,21,4,4761
113068,69:21:0+4S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11306,573000,8847000,1997/98,MH17,light,Chitipa plain,3838.38,69,21,4,4761
113078,69:21:0+4S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11307,557000,8884000,1997/98,MH17,light,Chitipa plain,3929.77,69,21,4,4761
113088,69:21:0+4S,KRADD,KRADD,Chitipa,Kavukuku / South Chitipa,Chitipa,11308,562000,8879000,1997/98,MH17,light,Chitipa plain,1535.35193,69,21,4,4761
